rho,betak1,psii1,Li1,gammai1,psii2,Li2,gammai2,psii3,Li3,gammai3,psii4,Li4,gammai4,psii5,Li5,gammai5,psii6,Li6,gammai6,psii7,Li7,gammai7,psii8,Li8,gammai8,psii9,Li9,gammai9,psii10,Li10,gammai10,beta,eta,L,gamma
1.660000e+00,3.976116e-01,3.211633e-08,5.939412e+00,1.683668e-01,3.211633e-08,5.939412e+00,1.683668e-01,3.211633e-08,5.939412e+00,1.683668e-01,3.211633e-08,5.939412e+00,1.683668e-01,3.211633e-08,5.939412e+00,1.683668e-01,4.405420e-05,5.757708e+00,6.946903e-01,4.405420e-05,5.757708e+00,6.946903e-01,4.405420e-05,5.757708e+00,6.946903e-01,4.405420e-05,5.757708e+00,6.946903e-01,4.405420e-05,5.757708e+00,6.946903e-01,3.976116e-01,9.999648e-01,5.848560e+01,4.274406e-01
1.670000e+00,4.012173e-01,2.956222e-08,5.940315e+00,1.683412e-01,2.956222e-08,5.940315e+00,1.683412e-01,2.956222e-08,5.940315e+00,1.683412e-01,2.956222e-08,5.940315e+00,1.683412e-01,2.956222e-08,5.940315e+00,1.683412e-01,4.110335e-05,5.761315e+00,6.942574e-01,4.110335e-05,5.761315e+00,6.942574e-01,4.110335e-05,5.761315e+00,6.942574e-01,4.110335e-05,5.761315e+00,6.942574e-01,4.110335e-05,5.761315e+00,6.942574e-01,4.012173e-01,9.999671e-01,5.850815e+01,4.272768e-01
1.680000e+00,4.047802e-01,2.724032e-08,5.941191e+00,1.683164e-01,2.724032e-08,5.941191e+00,1.683164e-01,2.724032e-08,5.941191e+00,1.683164e-01,2.724032e-08,5.941191e+00,1.683164e-01,2.724032e-08,5.941191e+00,1.683164e-01,3.837938e-05,5.764817e+00,6.938376e-01,3.837938e-05,5.764817e+00,6.938376e-01,3.837938e-05,5.764817e+00,6.938376e-01,3.837938e-05,5.764817e+00,6.938376e-01,3.837938e-05,5.764817e+00,6.938376e-01,4.047802e-01,9.999693e-01,5.853004e+01,4.271180e-01
1.690000e+00,4.083010e-01,2.512701e-08,5.942043e+00,1.682923e-01,2.512701e-08,5.942043e+00,1.682923e-01,2.512701e-08,5.942043e+00,1.682923e-01,2.512701e-08,5.942043e+00,1.682923e-01,2.512701e-08,5.942043e+00,1.682923e-01,3.586271e-05,5.768217e+00,6.934303e-01,3.586271e-05,5.768217e+00,6.934303e-01,3.586271e-05,5.768217e+00,6.934303e-01,3.586271e-05,5.768217e+00,6.934303e-01,3.586271e-05,5.768217e+00,6.934303e-01,4.083010e-01,9.999713e-01,5.855130e+01,4.269637e-01
1.700000e+00,4.117805e-01,2.320130e-08,5.942870e+00,1.682689e-01,2.320130e-08,5.942870e+00,1.682689e-01,2.320130e-08,5.942870e+00,1.682689e-01,2.320130e-08,5.942870e+00,1.682689e-01,2.320130e-08,5.942870e+00,1.682689e-01,3.353560e-05,5.771522e+00,6.930349e-01,3.353560e-05,5.771522e+00,6.930349e-01,3.353560e-05,5.771522e+00,6.930349e-01,3.353560e-05,5.771522e+00,6.930349e-01,3.353560e-05,5.771522e+00,6.930349e-01,4.117805e-01,9.999732e-01,5.857196e+01,4.268140e-01
1.710000e+00,4.152194e-01,2.144456e-08,5.943673e+00,1.682461e-01,2.144456e-08,5.943673e+00,1.682461e-01,2.144456e-08,5.943673e+00,1.682461e-01,2.144456e-08,5.943673e+00,1.682461e-01,2.144456e-08,5.943673e+00,1.682461e-01,3.138200e-05,5.774733e+00,6.926509e-01,3.138200e-05,5.774733e+00,6.926509e-01,3.138200e-05,5.774733e+00,6.926509e-01,3.138200e-05,5.774733e+00,6.926509e-01,3.138200e-05,5.774733e+00,6.926509e-01,4.152194e-01,9.999749e-01,5.859203e+01,4.266685e-01
1.720000e+00,4.186183e-01,1.984017e-08,5.944455e+00,1.682240e-01,1.984017e-08,5.944455e+00,1.682240e-01,1.984017e-08,5.944455e+00,1.682240e-01,1.984017e-08,5.944455e+00,1.682240e-01,1.984017e-08,5.944455e+00,1.682240e-01,2.938735e-05,5.777856e+00,6.922779e-01,2.938735e-05,5.777856e+00,6.922779e-01,2.938735e-05,5.777856e+00,6.922779e-01,2.938735e-05,5.777856e+00,6.922779e-01,2.938735e-05,5.777856e+00,6.922779e-01,4.186183e-01,9.999765e-01,5.861156e+01,4.265270e-01
1.730000e+00,4.219781e-01,1.837332e-08,5.945215e+00,1.682025e-01,1.837332e-08,5.945215e+00,1.682025e-01,1.837332e-08,5.945215e+00,1.682025e-01,1.837332e-08,5.945215e+00,1.682025e-01,1.837332e-08,5.945215e+00,1.682025e-01,2.753847e-05,5.780894e+00,6.919154e-01,2.753847e-05,5.780894e+00,6.919154e-01,2.753847e-05,5.780894e+00,6.919154e-01,2.753847e-05,5.780894e+00,6.919154e-01,2.753847e-05,5.780894e+00,6.919154e-01,4.219781e-01,9.999780e-01,5.863055e+01,4.263895e-01
1.740000e+00,4.252992e-01,1.703078e-08,5.945955e+00,1.681816e-01,1.703078e-08,5.945955e+00,1.681816e-01,1.703078e-08,5.945955e+00,1.681816e-01,1.703078e-08,5.945955e+00,1.681816e-01,1.703078e-08,5.945955e+00,1.681816e-01,2.582335e-05,5.783850e+00,6.915630e-01,2.582335e-05,5.783850e+00,6.915630e-01,2.582335e-05,5.783850e+00,6.915630e-01,2.582335e-05,5.783850e+00,6.915630e-01,2.582335e-05,5.783850e+00,6.915630e-01,4.252992e-01,9.999793e-01,5.864903e+01,4.262557e-01
1.750000e+00,4.285825e-01,1.580074e-08,5.946675e+00,1.681612e-01,1.580074e-08,5.946675e+00,1.681612e-01,1.580074e-08,5.946675e+00,1.681612e-01,1.580074e-08,5.946675e+00,1.681612e-01,1.580074e-08,5.946675e+00,1.681612e-01,2.423111e-05,5.786728e+00,6.912202e-01,2.423111e-05,5.786728e+00,6.912202e-01,2.423111e-05,5.786728e+00,6.912202e-01,2.423111e-05,5.786728e+00,6.912202e-01,2.423111e-05,5.786728e+00,6.912202e-01,4.285825e-01,9.999806e-01,5.866701e+01,4.261256e-01
1.760000e+00,4.318285e-01,1.467262e-08,5.947376e+00,1.681414e-01,1.467262e-08,5.947376e+00,1.681414e-01,1.467262e-08,5.947376e+00,1.681414e-01,1.467262e-08,5.947376e+00,1.681414e-01,1.467262e-08,5.947376e+00,1.681414e-01,2.275182e-05,5.789530e+00,6.908866e-01,2.275182e-05,5.789530e+00,6.908866e-01,2.275182e-05,5.789530e+00,6.908866e-01,2.275182e-05,5.789530e+00,6.908866e-01,2.275182e-05,5.789530e+00,6.908866e-01,4.318285e-01,9.999818e-01,5.868453e+01,4.259989e-01
1.770000e+00,4.350379e-01,1.363693e-08,5.948059e+00,1.681221e-01,1.363693e-08,5.948059e+00,1.681221e-01,1.363693e-08,5.948059e+00,1.681221e-01,1.363693e-08,5.948059e+00,1.681221e-01,1.363693e-08,5.948059e+00,1.681221e-01,2.137648e-05,5.792260e+00,6.905620e-01,2.137648e-05,5.792260e+00,6.905620e-01,2.137648e-05,5.792260e+00,6.905620e-01,2.137648e-05,5.792260e+00,6.905620e-01,2.137648e-05,5.792260e+00,6.905620e-01,4.350379e-01,9.999829e-01,5.870159e+01,4.258755e-01
1.780000e+00,4.382113e-01,1.268516e-08,5.948724e+00,1.681033e-01,1.268516e-08,5.948724e+00,1.681033e-01,1.268516e-08,5.948724e+00,1.681033e-01,1.268516e-08,5.948724e+00,1.681033e-01,1.268516e-08,5.948724e+00,1.681033e-01,2.009683e-05,5.794920e+00,6.902459e-01,2.009683e-05,5.794920e+00,6.902459e-01,2.009683e-05,5.794920e+00,6.902459e-01,2.009683e-05,5.794920e+00,6.902459e-01,2.009683e-05,5.794920e+00,6.902459e-01,4.382113e-01,9.999839e-01,5.871822e+01,4.257554e-01
1.790000e+00,4.413492e-01,1.180968e-08,5.949373e+00,1.680849e-01,1.180968e-08,5.949373e+00,1.680849e-01,1.180968e-08,5.949373e+00,1.680849e-01,1.180968e-08,5.949373e+00,1.680849e-01,1.180968e-08,5.949373e+00,1.680849e-01,1.890539e-05,5.797513e+00,6.899380e-01,1.890539e-05,5.797513e+00,6.899380e-01,1.890539e-05,5.797513e+00,6.899380e-01,1.890539e-05,5.797513e+00,6.899380e-01,1.890539e-05,5.797513e+00,6.899380e-01,4.413492e-01,9.999849e-01,5.873443e+01,4.256383e-01
1.800000e+00,4.444524e-01,1.100361e-08,5.950005e+00,1.680671e-01,1.100361e-08,5.950005e+00,1.680671e-01,1.100361e-08,5.950005e+00,1.680671e-01,1.100361e-08,5.950005e+00,1.680671e-01,1.100361e-08,5.950005e+00,1.680671e-01,1.779530e-05,5.800041e+00,6.896380e-01,1.779530e-05,5.800041e+00,6.896380e-01,1.779530e-05,5.800041e+00,6.896380e-01,1.779530e-05,5.800041e+00,6.896380e-01,1.779530e-05,5.800041e+00,6.896380e-01,4.444524e-01,9.999858e-01,5.875023e+01,4.255242e-01
1.810000e+00,4.475212e-01,1.026076e-08,5.950622e+00,1.680497e-01,1.026076e-08,5.950622e+00,1.680497e-01,1.026076e-08,5.950622e+00,1.680497e-01,1.026076e-08,5.950622e+00,1.680497e-01,1.026076e-08,5.950622e+00,1.680497e-01,1.676029e-05,5.802508e+00,6.893456e-01,1.676029e-05,5.802508e+00,6.893456e-01,1.676029e-05,5.802508e+00,6.893456e-01,1.676029e-05,5.802508e+00,6.893456e-01,1.676029e-05,5.802508e+00,6.893456e-01,4.475212e-01,9.999866e-01,5.876565e+01,4.254129e-01
1.820000e+00,4.505564e-01,9.575559e-09,5.951224e+00,1.680327e-01,9.575559e-09,5.951224e+00,1.680327e-01,9.575559e-09,5.951224e+00,1.680327e-01,9.575559e-09,5.951224e+00,1.680327e-01,9.575559e-09,5.951224e+00,1.680327e-01,1.579464e-05,5.804914e+00,6.890605e-01,1.579464e-05,5.804914e+00,6.890605e-01,1.579464e-05,5.804914e+00,6.890605e-01,1.579464e-05,5.804914e+00,6.890605e-01,1.579464e-05,5.804914e+00,6.890605e-01,4.505564e-01,9.999874e-01,5.878069e+01,4.253044e-01
1.830000e+00,4.535584e-01,8.942966e-09,5.951811e+00,1.680161e-01,8.942966e-09,5.951811e+00,1.680161e-01,8.942966e-09,5.951811e+00,1.680161e-01,8.942966e-09,5.951811e+00,1.680161e-01,8.942966e-09,5.951811e+00,1.680161e-01,1.489310e-05,5.807262e+00,6.887825e-01,1.489310e-05,5.807262e+00,6.887825e-01,1.489310e-05,5.807262e+00,6.887825e-01,1.489310e-05,5.807262e+00,6.887825e-01,1.489310e-05,5.807262e+00,6.887825e-01,4.535584e-01,9.999881e-01,5.879537e+01,4.251985e-01
1.840000e+00,4.565278e-01,8.358438e-09,5.952385e+00,1.679999e-01,8.358438e-09,5.952385e+00,1.679999e-01,8.358438e-09,5.952385e+00,1.679999e-01,8.358438e-09,5.952385e+00,1.679999e-01,8.358438e-09,5.952385e+00,1.679999e-01,1.405087e-05,5.809554e+00,6.885113e-01,1.405087e-05,5.809554e+00,6.885113e-01,1.405087e-05,5.809554e+00,6.885113e-01,1.405087e-05,5.809554e+00,6.885113e-01,1.405087e-05,5.809554e+00,6.885113e-01,4.565278e-01,9.999888e-01,5.880970e+01,4.250952e-01
1.850000e+00,4.594652e-01,7.817862e-09,5.952945e+00,1.679841e-01,7.817862e-09,5.952945e+00,1.679841e-01,7.817862e-09,5.952945e+00,1.679841e-01,7.817862e-09,5.952945e+00,1.679841e-01,7.817862e-09,5.952945e+00,1.679841e-01,1.326355e-05,5.811793e+00,6.882466e-01,1.326355e-05,5.811793e+00,6.882466e-01,1.326355e-05,5.811793e+00,6.882466e-01,1.326355e-05,5.811793e+00,6.882466e-01,1.326355e-05,5.811793e+00,6.882466e-01,4.594652e-01,9.999894e-01,5.882369e+01,4.249943e-01
1.860000e+00,4.623710e-01,7.317516e-09,5.953492e+00,1.679687e-01,7.317516e-09,5.953492e+00,1.679687e-01,7.317516e-09,5.953492e+00,1.679687e-01,7.317516e-09,5.953492e+00,1.679687e-01,7.317516e-09,5.953492e+00,1.679687e-01,1.252709e-05,5.813980e+00,6.879882e-01,1.252709e-05,5.813980e+00,6.879882e-01,1.252709e-05,5.813980e+00,6.879882e-01,1.252709e-05,5.813980e+00,6.879882e-01,1.252709e-05,5.813980e+00,6.879882e-01,4.623710e-01,9.999900e-01,5.883736e+01,4.248959e-01
1.870000e+00,4.652457e-01,6.854028e-09,5.954026e+00,1.679536e-01,6.854028e-09,5.954026e+00,1.679536e-01,6.854028e-09,5.954026e+00,1.679536e-01,6.854028e-09,5.954026e+00,1.679536e-01,6.854028e-09,5.954026e+00,1.679536e-01,1.183779e-05,5.816117e+00,6.877360e-01,1.183779e-05,5.816117e+00,6.877360e-01,1.183779e-05,5.816117e+00,6.877360e-01,1.183779e-05,5.816117e+00,6.877360e-01,1.183779e-05,5.816117e+00,6.877360e-01,4.652457e-01,9.999905e-01,5.885071e+01,4.247997e-01
1.880000e+00,4.680899e-01,6.424337e-09,5.954548e+00,1.679389e-01,6.424337e-09,5.954548e+00,1.679389e-01,6.424337e-09,5.954548e+00,1.679389e-01,6.424337e-09,5.954548e+00,1.679389e-01,6.424337e-09,5.954548e+00,1.679389e-01,1.119224e-05,5.818205e+00,6.874896e-01,1.119224e-05,5.818205e+00,6.874896e-01,1.119224e-05,5.818205e+00,6.874896e-01,1.119224e-05,5.818205e+00,6.874896e-01,1.119224e-05,5.818205e+00,6.874896e-01,4.680899e-01,9.999910e-01,5.886376e+01,4.247057e-01
1.890000e+00,4.709040e-01,6.025667e-09,5.955059e+00,1.679245e-01,6.025667e-09,5.955059e+00,1.679245e-01,6.025667e-09,5.955059e+00,1.679245e-01,6.025667e-09,5.955059e+00,1.679245e-01,6.025667e-09,5.955059e+00,1.679245e-01,1.058730e-05,5.820246e+00,6.872489e-01,1.058730e-05,5.820246e+00,6.872489e-01,1.058730e-05,5.820246e+00,6.872489e-01,1.058730e-05,5.820246e+00,6.872489e-01,1.058730e-05,5.820246e+00,6.872489e-01,4.709040e-01,9.999915e-01,5.887652e+01,4.246139e-01
1.900000e+00,4.736884e-01,5.655492e-09,5.955558e+00,1.679104e-01,5.655492e-09,5.955558e+00,1.679104e-01,5.655492e-09,5.955558e+00,1.679104e-01,5.655492e-09,5.955558e+00,1.679104e-01,5.655492e-09,5.955558e+00,1.679104e-01,1.002008e-05,5.822242e+00,6.870137e-01,1.002008e-05,5.822242e+00,6.870137e-01,1.002008e-05,5.822242e+00,6.870137e-01,1.002008e-05,5.822242e+00,6.870137e-01,1.002008e-05,5.822242e+00,6.870137e-01,4.736884e-01,9.999920e-01,5.888900e+01,4.245241e-01
1.910000e+00,4.764438e-01,5.311515e-09,5.956046e+00,1.678966e-01,5.311515e-09,5.956046e+00,1.678966e-01,5.311515e-09,5.956046e+00,1.678966e-01,5.311515e-09,5.956046e+00,1.678966e-01,5.311515e-09,5.956046e+00,1.678966e-01,9.487934e-06,5.824194e+00,6.867837e-01,9.487934e-06,5.824194e+00,6.867837e-01,9.487934e-06,5.824194e+00,6.867837e-01,9.487934e-06,5.824194e+00,6.867837e-01,9.487934e-06,5.824194e+00,6.867837e-01,4.764438e-01,9.999924e-01,5.890120e+01,4.244363e-01
1.920000e+00,4.791704e-01,4.991645e-09,5.956524e+00,1.678832e-01,4.991645e-09,5.956524e+00,1.678832e-01,4.991645e-09,5.956524e+00,1.678832e-01,4.991645e-09,5.956524e+00,1.678832e-01,4.991645e-09,5.956524e+00,1.678832e-01,8.988401e-06,5.826104e+00,6.865589e-01,8.988401e-06,5.826104e+00,6.865589e-01,8.988401e-06,5.826104e+00,6.865589e-01,8.988401e-06,5.826104e+00,6.865589e-01,8.988401e-06,5.826104e+00,6.865589e-01,4.791704e-01,9.999928e-01,5.891314e+01,4.243505e-01
1.930000e+00,4.818688e-01,4.693976e-09,5.956991e+00,1.678700e-01,4.693976e-09,5.956991e+00,1.678700e-01,4.693976e-09,5.956991e+00,1.678700e-01,4.693976e-09,5.956991e+00,1.678700e-01,4.693976e-09,5.956991e+00,1.678700e-01,8.519226e-06,5.827973e+00,6.863391e-01,8.519226e-06,5.827973e+00,6.863391e-01,8.519226e-06,5.827973e+00,6.863391e-01,8.519226e-06,5.827973e+00,6.863391e-01,8.519226e-06,5.827973e+00,6.863391e-01,4.818688e-01,9.999932e-01,5.892482e+01,4.242665e-01
1.940000e+00,4.845394e-01,4.416770e-09,5.957449e+00,1.678571e-01,4.416770e-09,5.957449e+00,1.678571e-01,4.416770e-09,5.957449e+00,1.678571e-01,4.416770e-09,5.957449e+00,1.678571e-01,4.416770e-09,5.957449e+00,1.678571e-01,8.078323e-06,5.829802e+00,6.861241e-01,8.078323e-06,5.829802e+00,6.861241e-01,8.078323e-06,5.829802e+00,6.861241e-01,8.078323e-06,5.829802e+00,6.861241e-01,8.078323e-06,5.829802e+00,6.861241e-01,4.845394e-01,9.999935e-01,5.893625e+01,4.241844e-01
1.950000e+00,4.871826e-01,4.158438e-09,5.957896e+00,1.678445e-01,4.158438e-09,5.957896e+00,1.678445e-01,4.158438e-09,5.957896e+00,1.678445e-01,4.158438e-09,5.957896e+00,1.678445e-01,4.158438e-09,5.957896e+00,1.678445e-01,7.663766e-06,5.831593e+00,6.859136e-01,7.663766e-06,5.831593e+00,6.859136e-01,7.663766e-06,5.831593e+00,6.859136e-01,7.663766e-06,5.831593e+00,6.859136e-01,7.663766e-06,5.831593e+00,6.859136e-01,4.871826e-01,9.999939e-01,5.894745e+01,4.241040e-01
1.960000e+00,4.897989e-01,3.917529e-09,5.958335e+00,1.678321e-01,3.917529e-09,5.958335e+00,1.678321e-01,3.917529e-09,5.958335e+00,1.678321e-01,3.917529e-09,5.958335e+00,1.678321e-01,3.917529e-09,5.958335e+00,1.678321e-01,7.273775e-06,5.833347e+00,6.857077e-01,7.273775e-06,5.833347e+00,6.857077e-01,7.273775e-06,5.833347e+00,6.857077e-01,7.273775e-06,5.833347e+00,6.857077e-01,7.273775e-06,5.833347e+00,6.857077e-01,4.897989e-01,9.999942e-01,5.895841e+01,4.240253e-01
1.970000e+00,4.923886e-01,3.692717e-09,5.958764e+00,1.678200e-01,3.692717e-09,5.958764e+00,1.678200e-01,3.692717e-09,5.958764e+00,1.678200e-01,3.692717e-09,5.958764e+00,1.678200e-01,3.692717e-09,5.958764e+00,1.678200e-01,6.906704e-06,5.835064e+00,6.855062e-01,6.906704e-06,5.835064e+00,6.855062e-01,6.906704e-06,5.835064e+00,6.855062e-01,6.906704e-06,5.835064e+00,6.855062e-01,6.906704e-06,5.835064e+00,6.855062e-01,4.923886e-01,9.999945e-01,5.896914e+01,4.239482e-01
1.980000e+00,4.949521e-01,3.482787e-09,5.959185e+00,1.678082e-01,3.482787e-09,5.959185e+00,1.678082e-01,3.482787e-09,5.959185e+00,1.678082e-01,3.482787e-09,5.959185e+00,1.678082e-01,3.482787e-09,5.959185e+00,1.678082e-01,6.561029e-06,5.836746e+00,6.853088e-01,6.561029e-06,5.836746e+00,6.853088e-01,6.561029e-06,5.836746e+00,6.853088e-01,6.561029e-06,5.836746e+00,6.853088e-01,6.561029e-06,5.836746e+00,6.853088e-01,4.949521e-01,9.999948e-01,5.897966e+01,4.238727e-01
1.990000e+00,4.974899e-01,3.286627e-09,5.959597e+00,1.677966e-01,3.286627e-09,5.959597e+00,1.677966e-01,3.286627e-09,5.959597e+00,1.677966e-01,3.286627e-09,5.959597e+00,1.677966e-01,3.286627e-09,5.959597e+00,1.677966e-01,6.235339e-06,5.838395e+00,6.851155e-01,6.235339e-06,5.838395e+00,6.851155e-01,6.235339e-06,5.838395e+00,6.851155e-01,6.235339e-06,5.838395e+00,6.851155e-01,6.235339e-06,5.838395e+00,6.851155e-01,4.974899e-01,9.999950e-01,5.898996e+01,4.237988e-01
2.000000e+00,5.000024e-01,3.103215e-09,5.960001e+00,1.677852e-01,3.103215e-09,5.960001e+00,1.677852e-01,3.103215e-09,5.960001e+00,1.677852e-01,3.103215e-09,5.960001e+00,1.677852e-01,3.103215e-09,5.960001e+00,1.677852e-01,5.928328e-06,5.840010e+00,6.849262e-01,5.928328e-06,5.840010e+00,6.849262e-01,5.928328e-06,5.840010e+00,6.849262e-01,5.928328e-06,5.840010e+00,6.849262e-01,5.928328e-06,5.840010e+00,6.849262e-01,5.000024e-01,9.999953e-01,5.900006e+01,4.237264e-01
2.010000e+00,5.024898e-01,2.931616e-09,5.960397e+00,1.677741e-01,2.931616e-09,5.960397e+00,1.677741e-01,2.931616e-09,5.960397e+00,1.677741e-01,2.931616e-09,5.960397e+00,1.677741e-01,2.931616e-09,5.960397e+00,1.677741e-01,5.638783e-06,5.841594e+00,6.847408e-01,5.638783e-06,5.841594e+00,6.847408e-01,5.638783e-06,5.841594e+00,6.847408e-01,5.638783e-06,5.841594e+00,6.847408e-01,5.638783e-06,5.841594e+00,6.847408e-01,5.024898e-01,9.999955e-01,5.900995e+01,4.236554e-01
2.020000e+00,5.049526e-01,2.770970e-09,5.960785e+00,1.677631e-01,2.770970e-09,5.960785e+00,1.677631e-01,2.770970e-09,5.960785e+00,1.677631e-01,2.770970e-09,5.960785e+00,1.677631e-01,2.770970e-09,5.960785e+00,1.677631e-01,5.365579e-06,5.843146e+00,6.845590e-01,5.365579e-06,5.843146e+00,6.845590e-01,5.365579e-06,5.843146e+00,6.845590e-01,5.365579e-06,5.843146e+00,6.845590e-01,5.365579e-06,5.843146e+00,6.845590e-01,5.049526e-01,9.999957e-01,5.901966e+01,4.235859e-01
2.030000e+00,5.073912e-01,2.620487e-09,5.961166e+00,1.677524e-01,2.620487e-09,5.961166e+00,1.677524e-01,2.620487e-09,5.961166e+00,1.677524e-01,2.620487e-09,5.961166e+00,1.677524e-01,2.620487e-09,5.961166e+00,1.677524e-01,5.107674e-06,5.844669e+00,6.843809e-01,5.107674e-06,5.844669e+00,6.843809e-01,5.107674e-06,5.844669e+00,6.843809e-01,5.107674e-06,5.844669e+00,6.843809e-01,5.107674e-06,5.844669e+00,6.843809e-01,5.073912e-01,9.999959e-01,5.902917e+01,4.235177e-01
2.040000e+00,5.098058e-01,2.479439e-09,5.961539e+00,1.677419e-01,2.479439e-09,5.961539e+00,1.677419e-01,2.479439e-09,5.961539e+00,1.677419e-01,2.479439e-09,5.961539e+00,1.677419e-01,2.479439e-09,5.961539e+00,1.677419e-01,4.864096e-06,5.846162e+00,6.842063e-01,4.864096e-06,5.846162e+00,6.842063e-01,4.864096e-06,5.846162e+00,6.842063e-01,4.864096e-06,5.846162e+00,6.842063e-01,4.864096e-06,5.846162e+00,6.842063e-01,5.098058e-01,9.999961e-01,5.903851e+01,4.234508e-01
2.050000e+00,5.121969e-01,2.347158e-09,5.961906e+00,1.677316e-01,2.347158e-09,5.961906e+00,1.677316e-01,2.347158e-09,5.961906e+00,1.677316e-01,2.347158e-09,5.961906e+00,1.677316e-01,2.347158e-09,5.961906e+00,1.677316e-01,4.633946e-06,5.847627e+00,6.840350e-01,4.633946e-06,5.847627e+00,6.840350e-01,4.633946e-06,5.847627e+00,6.840350e-01,4.633946e-06,5.847627e+00,6.840350e-01,4.633946e-06,5.847627e+00,6.840350e-01,5.121969e-01,9.999963e-01,5.904766e+01,4.233852e-01
2.060000e+00,5.145648e-01,2.223028e-09,5.962265e+00,1.677215e-01,2.223028e-09,5.962265e+00,1.677215e-01,2.223028e-09,5.962265e+00,1.677215e-01,2.223028e-09,5.962265e+00,1.677215e-01,2.223028e-09,5.962265e+00,1.677215e-01,4.416385e-06,5.849064e+00,6.838671e-01,4.416385e-06,5.849064e+00,6.838671e-01,4.416385e-06,5.849064e+00,6.838671e-01,4.416385e-06,5.849064e+00,6.838671e-01,4.416385e-06,5.849064e+00,6.838671e-01,5.145648e-01,9.999965e-01,5.905664e+01,4.233209e-01
2.070000e+00,5.169098e-01,2.106480e-09,5.962618e+00,1.677116e-01,2.106480e-09,5.962618e+00,1.677116e-01,2.106480e-09,5.962618e+00,1.677116e-01,2.106480e-09,5.962618e+00,1.677116e-01,2.106480e-09,5.962618e+00,1.677116e-01,4.210634e-06,5.850474e+00,6.837024e-01,4.210634e-06,5.850474e+00,6.837024e-01,4.210634e-06,5.850474e+00,6.837024e-01,4.210634e-06,5.850474e+00,6.837024e-01,4.210634e-06,5.850474e+00,6.837024e-01,5.169098e-01,9.999966e-01,5.906546e+01,4.232578e-01
2.080000e+00,5.192323e-01,1.996991e-09,5.962964e+00,1.677018e-01,1.996991e-09,5.962964e+00,1.677018e-01,1.996991e-09,5.962964e+00,1.677018e-01,1.996991e-09,5.962964e+00,1.677018e-01,1.996991e-09,5.962964e+00,1.677018e-01,4.015966e-06,5.851858e+00,6.835408e-01,4.015966e-06,5.851858e+00,6.835408e-01,4.015966e-06,5.851858e+00,6.835408e-01,4.015966e-06,5.851858e+00,6.835408e-01,4.015966e-06,5.851858e+00,6.835408e-01,5.192323e-01,9.999968e-01,5.907411e+01,4.231959e-01
2.090000e+00,5.215326e-01,1.894077e-09,5.963303e+00,1.676923e-01,1.894077e-09,5.963303e+00,1.676923e-01,1.894077e-09,5.963303e+00,1.676923e-01,1.894077e-09,5.963303e+00,1.676923e-01,1.894077e-09,5.963303e+00,1.676923e-01,3.831706e-06,5.853217e+00,6.833823e-01,3.831706e-06,5.853217e+00,6.833823e-01,3.831706e-06,5.853217e+00,6.833823e-01,3.831706e-06,5.853217e+00,6.833823e-01,3.831706e-06,5.853217e+00,6.833823e-01,5.215326e-01,9.999969e-01,5.908260e+01,4.231351e-01
2.100000e+00,5.238109e-01,1.797291e-09,5.963637e+00,1.676829e-01,1.797291e-09,5.963637e+00,1.676829e-01,1.797291e-09,5.963637e+00,1.676829e-01,1.797291e-09,5.963637e+00,1.676829e-01,1.797291e-09,5.963637e+00,1.676829e-01,3.657223e-06,5.854551e+00,6.832267e-01,3.657223e-06,5.854551e+00,6.832267e-01,3.657223e-06,5.854551e+00,6.832267e-01,3.657223e-06,5.854551e+00,6.832267e-01,3.657223e-06,5.854551e+00,6.832267e-01,5.238109e-01,9.999971e-01,5.909094e+01,4.230755e-01
2.110000e+00,5.260677e-01,1.706221e-09,5.963965e+00,1.676737e-01,1.706221e-09,5.963965e+00,1.676737e-01,1.706221e-09,5.963965e+00,1.676737e-01,1.706221e-09,5.963965e+00,1.676737e-01,1.706221e-09,5.963965e+00,1.676737e-01,3.491929e-06,5.855861e+00,6.830739e-01,3.491929e-06,5.855861e+00,6.830739e-01,3.491929e-06,5.855861e+00,6.830739e-01,3.491929e-06,5.855861e+00,6.830739e-01,3.491929e-06,5.855861e+00,6.830739e-01,5.260677e-01,9.999972e-01,5.909913e+01,4.230169e-01
2.120000e+00,5.283031e-01,1.620484e-09,5.964286e+00,1.676647e-01,1.620484e-09,5.964286e+00,1.676647e-01,1.620484e-09,5.964286e+00,1.676647e-01,1.620484e-09,5.964286e+00,1.676647e-01,1.620484e-09,5.964286e+00,1.676647e-01,3.335277e-06,5.857148e+00,6.829240e-01,3.335277e-06,5.857148e+00,6.829240e-01,3.335277e-06,5.857148e+00,6.829240e-01,3.335277e-06,5.857148e+00,6.829240e-01,3.335277e-06,5.857148e+00,6.829240e-01,5.283031e-01,9.999973e-01,5.910717e+01,4.229594e-01
2.130000e+00,5.305176e-01,1.539727e-09,5.964602e+00,1.676558e-01,1.539727e-09,5.964602e+00,1.676558e-01,1.539727e-09,5.964602e+00,1.676558e-01,1.539727e-09,5.964602e+00,1.676558e-01,1.539727e-09,5.964602e+00,1.676558e-01,3.186754e-06,5.858412e+00,6.827767e-01,3.186754e-06,5.858412e+00,6.827767e-01,3.186754e-06,5.858412e+00,6.827767e-01,3.186754e-06,5.858412e+00,6.827767e-01,3.186754e-06,5.858412e+00,6.827767e-01,5.305176e-01,9.999975e-01,5.911507e+01,4.229029e-01
