rho,betak1,betak2,psii1,Li1,gammai1,psii2,Li2,gammai2,psii3,Li3,gammai3,psii4,Li4,gammai4,psii5,Li5,gammai5,psii6,Li6,gammai6,psii7,Li7,gammai7,psii8,Li8,gammai8,psii9,Li9,gammai9,psii10,Li10,gammai10,beta,eta,L,gamma
4.620000e+00,6.081300e-01,8.274052e-01,6.104198e-06,5.837004e+00,1.713197e-01,6.104198e-06,5.837004e+00,1.713197e-01,6.104198e-06,5.837004e+00,1.713197e-01,3.672023e-10,5.972376e+00,1.674376e-01,3.672023e-10,5.972376e+00,1.674376e-01,3.672023e-10,5.972376e+00,1.674376e-01,3.672023e-10,5.972376e+00,1.674376e-01,7.807701e-10,5.967805e+00,1.675658e-01,7.807701e-10,5.967805e+00,1.675658e-01,7.807701e-10,5.967805e+00,1.675658e-01,7.835502e-01,9.999982e-01,5.930393e+01,1.686226e-01
4.630000e+00,6.089283e-01,8.277900e-01,6.006468e-06,5.837530e+00,1.713043e-01,6.006468e-06,5.837530e+00,1.713043e-01,6.006468e-06,5.837530e+00,1.713043e-01,3.613618e-10,5.972452e+00,1.674354e-01,3.613618e-10,5.972452e+00,1.674354e-01,3.613618e-10,5.972452e+00,1.674354e-01,3.613618e-10,5.972452e+00,1.674354e-01,7.692749e-10,5.967888e+00,1.675635e-01,7.692749e-10,5.967888e+00,1.675635e-01,7.692749e-10,5.967888e+00,1.675635e-01,7.840177e-01,9.999982e-01,5.930606e+01,1.686165e-01
4.640000e+00,6.097235e-01,8.281731e-01,5.910557e-06,5.838053e+00,1.712890e-01,5.910557e-06,5.838053e+00,1.712890e-01,5.910557e-06,5.838053e+00,1.712890e-01,3.556294e-10,5.972527e+00,1.674333e-01,3.556294e-10,5.972527e+00,1.674333e-01,3.556294e-10,5.972527e+00,1.674333e-01,3.556294e-10,5.972527e+00,1.674333e-01,7.579778e-10,5.967972e+00,1.675611e-01,7.579778e-10,5.967972e+00,1.675611e-01,7.579778e-10,5.967972e+00,1.675611e-01,7.844831e-01,9.999982e-01,5.930818e+01,1.686105e-01
4.650000e+00,6.105154e-01,8.285544e-01,5.816426e-06,5.838572e+00,1.712738e-01,5.816426e-06,5.838572e+00,1.712738e-01,5.816426e-06,5.838572e+00,1.712738e-01,3.500028e-10,5.972603e+00,1.674312e-01,3.500028e-10,5.972603e+00,1.674312e-01,3.500028e-10,5.972603e+00,1.674312e-01,3.500028e-10,5.972603e+00,1.674312e-01,7.468748e-10,5.968054e+00,1.675588e-01,7.468748e-10,5.968054e+00,1.675588e-01,7.468748e-10,5.968054e+00,1.675588e-01,7.849466e-01,9.999983e-01,5.931029e+01,1.686045e-01
4.660000e+00,6.113042e-01,8.289341e-01,5.724036e-06,5.839088e+00,1.712586e-01,5.724036e-06,5.839088e+00,1.712586e-01,5.724036e-06,5.839088e+00,1.712586e-01,3.444798e-10,5.972678e+00,1.674291e-01,3.444798e-10,5.972678e+00,1.674291e-01,3.444798e-10,5.972678e+00,1.674291e-01,3.444798e-10,5.972678e+00,1.674291e-01,7.359621e-10,5.968137e+00,1.675565e-01,7.359621e-10,5.968137e+00,1.675565e-01,7.359621e-10,5.968137e+00,1.675565e-01,7.854081e-01,9.999983e-01,5.931239e+01,1.685986e-01
4.670000e+00,6.120899e-01,8.293120e-01,5.633352e-06,5.839601e+00,1.712436e-01,5.633352e-06,5.839601e+00,1.712436e-01,5.633352e-06,5.839601e+00,1.712436e-01,3.390582e-10,5.972752e+00,1.674270e-01,3.390582e-10,5.972752e+00,1.674270e-01,3.390582e-10,5.972752e+00,1.674270e-01,3.390582e-10,5.972752e+00,1.674270e-01,7.252360e-10,5.968218e+00,1.675542e-01,7.252360e-10,5.968218e+00,1.675542e-01,7.252360e-10,5.968218e+00,1.675542e-01,7.858676e-01,9.999983e-01,5.931447e+01,1.685926e-01
4.680000e+00,6.128724e-01,8.296883e-01,5.544338e-06,5.840111e+00,1.712287e-01,5.544338e-06,5.840111e+00,1.712287e-01,5.544338e-06,5.840111e+00,1.712287e-01,3.337359e-10,5.972826e+00,1.674249e-01,3.337359e-10,5.972826e+00,1.674249e-01,3.337359e-10,5.972826e+00,1.674249e-01,3.337359e-10,5.972826e+00,1.674249e-01,7.146928e-10,5.968300e+00,1.675519e-01,7.146928e-10,5.968300e+00,1.675519e-01,7.146928e-10,5.968300e+00,1.675519e-01,7.863251e-01,9.999983e-01,5.931654e+01,1.685868e-01
4.690000e+00,6.136518e-01,8.300630e-01,5.456958e-06,5.840617e+00,1.712138e-01,5.456958e-06,5.840617e+00,1.712138e-01,5.456958e-06,5.840617e+00,1.712138e-01,3.285108e-10,5.972900e+00,1.674229e-01,3.285108e-10,5.972900e+00,1.674229e-01,3.285108e-10,5.972900e+00,1.674229e-01,3.285108e-10,5.972900e+00,1.674229e-01,7.043290e-10,5.968381e+00,1.675496e-01,7.043290e-10,5.968381e+00,1.675496e-01,7.043290e-10,5.968381e+00,1.675496e-01,7.867807e-01,9.999984e-01,5.931859e+01,1.685809e-01
4.700000e+00,6.144281e-01,8.304360e-01,5.371178e-06,5.841121e+00,1.711991e-01,5.371178e-06,5.841121e+00,1.711991e-01,5.371178e-06,5.841121e+00,1.711991e-01,3.233809e-10,5.972973e+00,1.674208e-01,3.233809e-10,5.972973e+00,1.674208e-01,3.233809e-10,5.972973e+00,1.674208e-01,3.233809e-10,5.972973e+00,1.674208e-01,6.941411e-10,5.968461e+00,1.675474e-01,6.941411e-10,5.968461e+00,1.675474e-01,6.941411e-10,5.968461e+00,1.675474e-01,7.872344e-01,9.999984e-01,5.932064e+01,1.685751e-01
4.710000e+00,6.152014e-01,8.308073e-01,5.286965e-06,5.841621e+00,1.711845e-01,5.286965e-06,5.841621e+00,1.711845e-01,5.286965e-06,5.841621e+00,1.711845e-01,3.183442e-10,5.973046e+00,1.674188e-01,3.183442e-10,5.973046e+00,1.674188e-01,3.183442e-10,5.973046e+00,1.674188e-01,3.183442e-10,5.973046e+00,1.674188e-01,6.841255e-10,5.968542e+00,1.675451e-01,6.841255e-10,5.968542e+00,1.675451e-01,6.841255e-10,5.968542e+00,1.675451e-01,7.876861e-01,9.999984e-01,5.932267e+01,1.685694e-01
4.720000e+00,6.159715e-01,8.311770e-01,5.204287e-06,5.842118e+00,1.711699e-01,5.204287e-06,5.842118e+00,1.711699e-01,5.204287e-06,5.842118e+00,1.711699e-01,3.133987e-10,5.973118e+00,1.674167e-01,3.133987e-10,5.973118e+00,1.674167e-01,3.133987e-10,5.973118e+00,1.674167e-01,3.133987e-10,5.973118e+00,1.674167e-01,6.742791e-10,5.968621e+00,1.675429e-01,6.742791e-10,5.968621e+00,1.675429e-01,6.742791e-10,5.968621e+00,1.675429e-01,7.881359e-01,9.999984e-01,5.932469e+01,1.685636e-01
4.730000e+00,6.167387e-01,8.315451e-01,5.123111e-06,5.842612e+00,1.711555e-01,5.123111e-06,5.842612e+00,1.711555e-01,5.123111e-06,5.842612e+00,1.711555e-01,3.085427e-10,5.973190e+00,1.674147e-01,3.085427e-10,5.973190e+00,1.674147e-01,3.085427e-10,5.973190e+00,1.674147e-01,3.085427e-10,5.973190e+00,1.674147e-01,6.645985e-10,5.968701e+00,1.675406e-01,6.645985e-10,5.968701e+00,1.675406e-01,6.645985e-10,5.968701e+00,1.675406e-01,7.885838e-01,9.999985e-01,5.932670e+01,1.685579e-01
4.740000e+00,6.175028e-01,8.319116e-01,5.043407e-06,5.843103e+00,1.711411e-01,5.043407e-06,5.843103e+00,1.711411e-01,5.043407e-06,5.843103e+00,1.711411e-01,3.037743e-10,5.973262e+00,1.674127e-01,3.037743e-10,5.973262e+00,1.674127e-01,3.037743e-10,5.973262e+00,1.674127e-01,3.037743e-10,5.973262e+00,1.674127e-01,6.550805e-10,5.968780e+00,1.675384e-01,6.550805e-10,5.968780e+00,1.675384e-01,6.550805e-10,5.968780e+00,1.675384e-01,7.890299e-01,9.999985e-01,5.932869e+01,1.685522e-01
4.750000e+00,6.182639e-01,8.322765e-01,4.965143e-06,5.843590e+00,1.711268e-01,4.965143e-06,5.843590e+00,1.711268e-01,4.965143e-06,5.843590e+00,1.711268e-01,2.990915e-10,5.973333e+00,1.674107e-01,2.990915e-10,5.973333e+00,1.674107e-01,2.990915e-10,5.973333e+00,1.674107e-01,2.990915e-10,5.973333e+00,1.674107e-01,6.457219e-10,5.968858e+00,1.675362e-01,6.457219e-10,5.968858e+00,1.675362e-01,6.457219e-10,5.968858e+00,1.675362e-01,7.894740e-01,9.999985e-01,5.933068e+01,1.685466e-01
4.760000e+00,6.190221e-01,8.326398e-01,4.888292e-06,5.844075e+00,1.711126e-01,4.888292e-06,5.844075e+00,1.711126e-01,4.888292e-06,5.844075e+00,1.711126e-01,2.944928e-10,5.973404e+00,1.674087e-01,2.944928e-10,5.973404e+00,1.674087e-01,2.944928e-10,5.973404e+00,1.674087e-01,2.944928e-10,5.973404e+00,1.674087e-01,6.365198e-10,5.968936e+00,1.675340e-01,6.365198e-10,5.968936e+00,1.675340e-01,6.365198e-10,5.968936e+00,1.675340e-01,7.899163e-01,9.999985e-01,5.933265e+01,1.685410e-01
4.770000e+00,6.197772e-01,8.330016e-01,4.812823e-06,5.844557e+00,1.710985e-01,4.812823e-06,5.844557e+00,1.710985e-01,4.812823e-06,5.844557e+00,1.710985e-01,2.899764e-10,5.973475e+00,1.674067e-01,2.899764e-10,5.973475e+00,1.674067e-01,2.899764e-10,5.973475e+00,1.674067e-01,2.899764e-10,5.973475e+00,1.674067e-01,6.274712e-10,5.969014e+00,1.675319e-01,6.274712e-10,5.969014e+00,1.675319e-01,6.274712e-10,5.969014e+00,1.675319e-01,7.903567e-01,9.999986e-01,5.933461e+01,1.685354e-01
4.780000e+00,6.205295e-01,8.333617e-01,4.738708e-06,5.845036e+00,1.710845e-01,4.738708e-06,5.845036e+00,1.710845e-01,4.738708e-06,5.845036e+00,1.710845e-01,2.855406e-10,5.973545e+00,1.674048e-01,2.855406e-10,5.973545e+00,1.674048e-01,2.855406e-10,5.973545e+00,1.674048e-01,2.855406e-10,5.973545e+00,1.674048e-01,6.185730e-10,5.969092e+00,1.675297e-01,6.185730e-10,5.969092e+00,1.675297e-01,6.185730e-10,5.969092e+00,1.675297e-01,7.907953e-01,9.999986e-01,5.933656e+01,1.685299e-01
4.790000e+00,6.212787e-01,8.337203e-01,4.665919e-06,5.845512e+00,1.710706e-01,4.665919e-06,5.845512e+00,1.710706e-01,4.665919e-06,5.845512e+00,1.710706e-01,2.811837e-10,5.973615e+00,1.674028e-01,2.811837e-10,5.973615e+00,1.674028e-01,2.811837e-10,5.973615e+00,1.674028e-01,2.811837e-10,5.973615e+00,1.674028e-01,6.098224e-10,5.969169e+00,1.675275e-01,6.098224e-10,5.969169e+00,1.675275e-01,6.098224e-10,5.969169e+00,1.675275e-01,7.912320e-01,9.999986e-01,5.933850e+01,1.685244e-01
4.800000e+00,6.220251e-01,8.340774e-01,4.594430e-06,5.845985e+00,1.710568e-01,4.594430e-06,5.845985e+00,1.710568e-01,4.594430e-06,5.845985e+00,1.710568e-01,2.769042e-10,5.973684e+00,1.674009e-01,2.769042e-10,5.973684e+00,1.674009e-01,2.769042e-10,5.973684e+00,1.674009e-01,2.769042e-10,5.973684e+00,1.674009e-01,6.012167e-10,5.969245e+00,1.675254e-01,6.012167e-10,5.969245e+00,1.675254e-01,6.012167e-10,5.969245e+00,1.675254e-01,7.916670e-01,9.999986e-01,5.934043e+01,1.685189e-01
4.810000e+00,6.227686e-01,8.344329e-01,4.524215e-06,5.846455e+00,1.710431e-01,4.524215e-06,5.846455e+00,1.710431e-01,4.524215e-06,5.846455e+00,1.710431e-01,2.727004e-10,5.973753e+00,1.673989e-01,2.727004e-10,5.973753e+00,1.673989e-01,2.727004e-10,5.973753e+00,1.673989e-01,2.727004e-10,5.973753e+00,1.673989e-01,5.927530e-10,5.969321e+00,1.675232e-01,5.927530e-10,5.969321e+00,1.675232e-01,5.927530e-10,5.969321e+00,1.675232e-01,7.921001e-01,9.999986e-01,5.934234e+01,1.685135e-01
4.820000e+00,6.235092e-01,8.347870e-01,4.455246e-06,5.846922e+00,1.710294e-01,4.455246e-06,5.846922e+00,1.710294e-01,4.455246e-06,5.846922e+00,1.710294e-01,2.685710e-10,5.973822e+00,1.673970e-01,2.685710e-10,5.973822e+00,1.673970e-01,2.685710e-10,5.973822e+00,1.673970e-01,2.685710e-10,5.973822e+00,1.673970e-01,5.844288e-10,5.969397e+00,1.675211e-01,5.844288e-10,5.969397e+00,1.675211e-01,5.844288e-10,5.969397e+00,1.675211e-01,7.925314e-01,9.999987e-01,5.934425e+01,1.685081e-01
4.830000e+00,6.242469e-01,8.351395e-01,4.387499e-06,5.847387e+00,1.710158e-01,4.387499e-06,5.847387e+00,1.710158e-01,4.387499e-06,5.847387e+00,1.710158e-01,2.645143e-10,5.973890e+00,1.673951e-01,2.645143e-10,5.973890e+00,1.673951e-01,2.645143e-10,5.973890e+00,1.673951e-01,2.645143e-10,5.973890e+00,1.673951e-01,5.762412e-10,5.969473e+00,1.675190e-01,5.762412e-10,5.969473e+00,1.675190e-01,5.762412e-10,5.969473e+00,1.675190e-01,7.929609e-01,9.999987e-01,5.934614e+01,1.685027e-01
4.840000e+00,6.249817e-01,8.354904e-01,4.320950e-06,5.847848e+00,1.710023e-01,4.320950e-06,5.847848e+00,1.710023e-01,4.320950e-06,5.847848e+00,1.710023e-01,2.605289e-10,5.973958e+00,1.673932e-01,2.605289e-10,5.973958e+00,1.673932e-01,2.605289e-10,5.973958e+00,1.673932e-01,2.605289e-10,5.973958e+00,1.673932e-01,5.681879e-10,5.969548e+00,1.675169e-01,5.681879e-10,5.969548e+00,1.675169e-01,5.681879e-10,5.969548e+00,1.675169e-01,7.933887e-01,9.999987e-01,5.934802e+01,1.684974e-01
4.850000e+00,6.257137e-01,8.358399e-01,4.255575e-06,5.848307e+00,1.709889e-01,4.255575e-06,5.848307e+00,1.709889e-01,4.255575e-06,5.848307e+00,1.709889e-01,2.566134e-10,5.974026e+00,1.673913e-01,2.566134e-10,5.974026e+00,1.673913e-01,2.566134e-10,5.974026e+00,1.673913e-01,2.566134e-10,5.974026e+00,1.673913e-01,5.602662e-10,5.969622e+00,1.675148e-01,5.602662e-10,5.969622e+00,1.675148e-01,5.602662e-10,5.969622e+00,1.675148e-01,7.938147e-01,9.999987e-01,5.934989e+01,1.684921e-01
4.860000e+00,6.264430e-01,8.361879e-01,4.191349e-06,5.848763e+00,1.709756e-01,4.191349e-06,5.848763e+00,1.709756e-01,4.191349e-06,5.848763e+00,1.709756e-01,2.527664e-10,5.974093e+00,1.673894e-01,2.527664e-10,5.974093e+00,1.673894e-01,2.527664e-10,5.974093e+00,1.673894e-01,2.527664e-10,5.974093e+00,1.673894e-01,5.524738e-10,5.969697e+00,1.675127e-01,5.524738e-10,5.969697e+00,1.675127e-01,5.524738e-10,5.969697e+00,1.675127e-01,7.942389e-01,9.999987e-01,5.935175e+01,1.684868e-01
4.870000e+00,6.271694e-01,8.365345e-01,4.128249e-06,5.849217e+00,1.709624e-01,4.128249e-06,5.849217e+00,1.709624e-01,4.128249e-06,5.849217e+00,1.709624e-01,2.489865e-10,5.974160e+00,1.673875e-01,2.489865e-10,5.974160e+00,1.673875e-01,2.489865e-10,5.974160e+00,1.673875e-01,2.489865e-10,5.974160e+00,1.673875e-01,5.448081e-10,5.969771e+00,1.675106e-01,5.448081e-10,5.969771e+00,1.675106e-01,5.448081e-10,5.969771e+00,1.675106e-01,7.946614e-01,9.999988e-01,5.935360e+01,1.684816e-01
4.880000e+00,6.278930e-01,8.368795e-01,4.066254e-06,5.849668e+00,1.709492e-01,4.066254e-06,5.849668e+00,1.709492e-01,4.066254e-06,5.849668e+00,1.709492e-01,2.452724e-10,5.974227e+00,1.673857e-01,2.452724e-10,5.974227e+00,1.673857e-01,2.452724e-10,5.974227e+00,1.673857e-01,2.452724e-10,5.974227e+00,1.673857e-01,5.372668e-10,5.969844e+00,1.675086e-01,5.372668e-10,5.969844e+00,1.675086e-01,5.372668e-10,5.969844e+00,1.675086e-01,7.950822e-01,9.999988e-01,5.935544e+01,1.684763e-01
4.890000e+00,6.286138e-01,8.372231e-01,4.005342e-06,5.850116e+00,1.709361e-01,4.005342e-06,5.850116e+00,1.709361e-01,4.005342e-06,5.850116e+00,1.709361e-01,2.416227e-10,5.974293e+00,1.673838e-01,2.416227e-10,5.974293e+00,1.673838e-01,2.416227e-10,5.974293e+00,1.673838e-01,2.416227e-10,5.974293e+00,1.673838e-01,5.298476e-10,5.969918e+00,1.675065e-01,5.298476e-10,5.969918e+00,1.675065e-01,5.298476e-10,5.969918e+00,1.675065e-01,7.955013e-01,9.999988e-01,5.935727e+01,1.684712e-01
4.900000e+00,6.293319e-01,8.375653e-01,3.945489e-06,5.850561e+00,1.709231e-01,3.945489e-06,5.850561e+00,1.709231e-01,3.945489e-06,5.850561e+00,1.709231e-01,2.380363e-10,5.974359e+00,1.673820e-01,2.380363e-10,5.974359e+00,1.673820e-01,2.380363e-10,5.974359e+00,1.673820e-01,2.380363e-10,5.974359e+00,1.673820e-01,5.225483e-10,5.969990e+00,1.675045e-01,5.225483e-10,5.969990e+00,1.675045e-01,5.225483e-10,5.969990e+00,1.675045e-01,7.959186e-01,9.999988e-01,5.935909e+01,1.684660e-01
4.910000e+00,6.300472e-01,8.379060e-01,3.886677e-06,5.851004e+00,1.709102e-01,3.886677e-06,5.851004e+00,1.709102e-01,3.886677e-06,5.851004e+00,1.709102e-01,2.345118e-10,5.974425e+00,1.673801e-01,2.345118e-10,5.974425e+00,1.673801e-01,2.345118e-10,5.974425e+00,1.673801e-01,2.345118e-10,5.974425e+00,1.673801e-01,5.153666e-10,5.970063e+00,1.675024e-01,5.153666e-10,5.970063e+00,1.675024e-01,5.153666e-10,5.970063e+00,1.675024e-01,7.963342e-01,9.999988e-01,5.936090e+01,1.684609e-01
4.920000e+00,6.307599e-01,8.382453e-01,3.828884e-06,5.851444e+00,1.708973e-01,3.828884e-06,5.851444e+00,1.708973e-01,3.828884e-06,5.851444e+00,1.708973e-01,2.310480e-10,5.974490e+00,1.673783e-01,2.310480e-10,5.974490e+00,1.673783e-01,2.310480e-10,5.974490e+00,1.673783e-01,2.310480e-10,5.974490e+00,1.673783e-01,5.083003e-10,5.970135e+00,1.675004e-01,5.083003e-10,5.970135e+00,1.675004e-01,5.083003e-10,5.970135e+00,1.675004e-01,7.967482e-01,9.999989e-01,5.936270e+01,1.684558e-01
4.930000e+00,6.314698e-01,8.385831e-01,3.772090e-06,5.851882e+00,1.708846e-01,3.772090e-06,5.851882e+00,1.708846e-01,3.772090e-06,5.851882e+00,1.708846e-01,2.276438e-10,5.974555e+00,1.673765e-01,2.276438e-10,5.974555e+00,1.673765e-01,2.276438e-10,5.974555e+00,1.673765e-01,2.276438e-10,5.974555e+00,1.673765e-01,5.013474e-10,5.970207e+00,1.674984e-01,5.013474e-10,5.970207e+00,1.674984e-01,5.013474e-10,5.970207e+00,1.674984e-01,7.971605e-01,9.999989e-01,5.936448e+01,1.684507e-01
4.940000e+00,6.321770e-01,8.389196e-01,3.716275e-06,5.852317e+00,1.708719e-01,3.716275e-06,5.852317e+00,1.708719e-01,3.716275e-06,5.852317e+00,1.708719e-01,2.242979e-10,5.974619e+00,1.673747e-01,2.242979e-10,5.974619e+00,1.673747e-01,2.242979e-10,5.974619e+00,1.673747e-01,2.242979e-10,5.974619e+00,1.673747e-01,4.945057e-10,5.970279e+00,1.674964e-01,4.945057e-10,5.970279e+00,1.674964e-01,4.945057e-10,5.970279e+00,1.674964e-01,7.975711e-01,9.999989e-01,5.936626e+01,1.684457e-01
4.950000e+00,6.328815e-01,8.392546e-01,3.661420e-06,5.852749e+00,1.708593e-01,3.661420e-06,5.852749e+00,1.708593e-01,3.661420e-06,5.852749e+00,1.708593e-01,2.210093e-10,5.974684e+00,1.673729e-01,2.210093e-10,5.974684e+00,1.673729e-01,2.210093e-10,5.974684e+00,1.673729e-01,2.210093e-10,5.974684e+00,1.673729e-01,4.877732e-10,5.970350e+00,1.674944e-01,4.877732e-10,5.970350e+00,1.674944e-01,4.877732e-10,5.970350e+00,1.674944e-01,7.979800e-01,9.999989e-01,5.936803e+01,1.684406e-01
4.960000e+00,6.335834e-01,8.395883e-01,3.607506e-06,5.853179e+00,1.708467e-01,3.607506e-06,5.853179e+00,1.708467e-01,3.607506e-06,5.853179e+00,1.708467e-01,2.177768e-10,5.974747e+00,1.673711e-01,2.177768e-10,5.974747e+00,1.673711e-01,2.177768e-10,5.974747e+00,1.673711e-01,2.177768e-10,5.974747e+00,1.673711e-01,4.811479e-10,5.970420e+00,1.674924e-01,4.811479e-10,5.970420e+00,1.674924e-01,4.811479e-10,5.970420e+00,1.674924e-01,7.983873e-01,9.999989e-01,5.936979e+01,1.684357e-01
